node_id,node_attr
3978,"""This program helps people who are older than 49 years old."""
3979,"Community Integrated Recovery Center (CIRC) at Penrose (Citizens Acting Together Can Help, Inc.)"
3980,"""Community Integrated Recovery Center (CIRC) at Penrose (Citizens Acting Together Can Help, Inc.)_4815968842022912"""
3981,"""Community Integrated Recovery Center (CIRC) at Penrose (Citizens Acting Together Can Help, Inc.)"""
3982,"AB-Community Integrated Recovery Center (CIRC) at Penrose (Citizens Acting Together Can Help, Inc.)"
3983,"P-Community Integrated Recovery Center (CIRC) at Penrose (Citizens Acting Together Can Help, Inc.)"
3984,Short Term Rehabilitation (Willow Terrace Nursing and Rehabilitation Center)
3985,"""Short Term Rehabilitation (Willow Terrace Nursing and Rehabilitation Center)_5307958726230016"""
3986,"""Short Term Rehabilitation (Willow Terrace Nursing and Rehabilitation Center)"""
3987,AB-Short Term Rehabilitation (Willow Terrace Nursing and Rehabilitation Center)
3988,P-Short Term Rehabilitation (Willow Terrace Nursing and Rehabilitation Center)
3989,Substance Abuse Intervention (CORA Services)
3990,"""Substance Abuse Intervention (CORA Services)_5758080384237568"""
3991,"""Substance Abuse Intervention (CORA Services)"""
3992,AB-Substance Abuse Intervention (CORA Services)
3993,P-Substance Abuse Intervention (CORA Services)
3994,"""""""Substance Abuse Intervention is designed to provide access to counseling and related services for Philadelphia County youth ages 10-21 with pre-diagnostic levels of use and/or experiencing a family member’s substance use and/or higher degrees of exposure to substances that may increase their own risk for new or continued useServices include:- Initial assessment- Service planning- Individual, group and family counseling- Service and resource referrals- Professional Consultation with clients’ schools, other service systems or service providersThis program also serves adolescents whose substance does not meet diagnostic criteria for treatment and is available to youth at greater risk for involvement with court, truancy, dependency or delinquency systems as these factors are also highly correlated with youthful substance use. Parents/caregivers and siblings of affected youth are also invited to participate in this service."""""""
3995,"""Must be residents of Phila County', 'This program helps people who are 10 to 21 years old.', 'This program serves youth with pre-diagnostic levels of use, significant exposure to use, or at higher risk of use and their families."""
3996,"Breastfeeding Support (Congreso De Latinos Unidos, Inc.)"
3997,"""Breastfeeding Support (Congreso De Latinos Unidos, Inc.)_5007305272721408"""
3998,"""Breastfeeding Support (Congreso De Latinos Unidos, Inc.)"""
3999,"AB-Breastfeeding Support (Congreso De Latinos Unidos, Inc.)"
4000,"P-Breastfeeding Support (Congreso De Latinos Unidos, Inc.)"
4001,Mental Health Services (Mazzoni Center)
4002,"""Mental Health Services (Mazzoni Center)_5571102987255808"""
4003,"""Mental Health Services (Mazzoni Center)"""
4004,AB-Mental Health Services (Mazzoni Center)
4005,P-Mental Health Services (Mazzoni Center)
4006,"""Mazzoni Center provides quality professional, accessible and culturally affirming psychotherapy and psychiatric services for LGBTQ+ individuals, couples, and families. This program offers an array of outpatient therapeutic services including individual, couples/relationship and family therapy. Out staff has expertise in helping to address  many issues including depression, anxiety, trauma,  exploration of gender identity, sexuality and sexual health, all through the lens of social justice and LGBTQ+ affirmation.This program provides:- Supportive recovery oriented counseling & groups- Psychiatric evaluation- Medication management- Peer recovery support- Referrals to community based servicesThis provider accepts most major insurance plans, as well as Medicaid and Medicare. Sliding scale is available to those who are uninsured and/or not eligible for other coverage."""
4007,"""This program serves LGBTQ+ adolescents and adults."""
4008,Adolescent Medicine (Children's Hospital of Philadelphia)
4009,39.9557465
4010,"""Adolescent Medicine (Children's Hospital of Philadelphia)_6028853140258816"""
4011,"""Adolescent Medicine (Children's Hospital of Philadelphia)"""
4012,AB-Adolescent Medicine (Children's Hospital of Philadelphia)
4013,P-Adolescent Medicine (Children's Hospital of Philadelphia)
4014,"""tel:+1-215-590-1000"""
4015,"""The Craig Dalsimer Division of Adolescent Medicine provides comprehensive care for youth aged 10 to 24. CHOP strives to provide high-quality medical care to youth throughout the adolescent years, with a focus on respecting individuality, supporting physical and emotional growth and development, and educating and empowering teens to ultimately take ownership of their healthcare and life decisions.   This program provides:- Evaluation of organic causes of mood disorders- Support for diagnosis and medical management of uncomplicated depression and anxiety- Medical evaluation of malnutrition- Young men's health services- Contraception- Contraceptive counseling- Sexually transmitted disease (STD) testing and treatment- Reproductive health visitsCare is provided for:- Adolescent issues related to complex chronic medical conditions- Menstrual problems- Ovarian cysts- Polycystic ovarian syndrome- Vaginal discharge- Eating and feeding disorders- Hirsutism- Gender identity and sexual development issues- Delayed puberty/delayed sexual developmentThis program accepts Medicare and Medical Assistance of PA and NJ."""
4016,"""Tuesday from 00:00 to 23:59"",""Thursday from 00:00 to 23:59"""
4017,"""This program helps people who are 10 to 24 years old.', 'Must have Medical Assistance or Medicare."""
4018,MST-PSB Multisystemic Therapy for Problem Sexual Behavior (Public Health Management Corporation)
4019,39.9523167
4020,"""MST-PSB Multisystemic Therapy for Problem Sexual Behavior (Public Health Management Corporation)_4927571165446144"""
4021,"""MST-PSB Multisystemic Therapy for Problem Sexual Behavior (Public Health Management Corporation)"""
4022,"""1500 Market St, Philadelphia, PA, United States, 19102"""
4023,AB-MST-PSB Multisystemic Therapy for Problem Sexual Behavior (Public Health Management Corporation)
4024,P-MST-PSB Multisystemic Therapy for Problem Sexual Behavior (Public Health Management Corporation)
4025,"""tel:+1-215-764-2387"""
4026,"""MST-PSB serves youth 11-17 years old who have engaged in harmful sexual behavior by providing intensive, family-driven therapy delivered in the individual’s home, school or community. Families participate in regular sessions to address the multiple systemic factors associated with youth who have committed sexual offenses.We provide: - Intensive therapy in youth’s natural environment (average of three sessions per week)- 24/7 crisis supportBasic components of the model include:- Assessment and Evaluation- Safety Planning- Addressing Denial and Minimization- Grooming and Cognitive Variables- Clarification Work- Managing the Youth’s Own Victimization and Trauma- Skills Training and Development of Pro-Social Behaviors and Peer Group- Reunification (when appropriate) The average duration of services is 5-7 months. Caregivers must be willing to participate in family therapy, to enforce the safety plan, and to acknowledge that the youth has engaged in problem sexual behavior.MST-PSB accepts Medical Assistance (MA)/Pennsylvania Medicaid. The Referral Form may be downloaded from our website, and completed and faxed back to us. Clients must have an evaluation signed by a licensed psychologist or psychiatrist specifically recommending MSTPSB services. If the referral does not have an evaluation recommending MST-PSB services, we can schedule an appointment with our doctor to determine medical necessity."""
4027,"""This program helps people who are 11 to 17 years old.', 'Must be experiencing problem sexual behaviors that involve a victim or victims.', 'Must be living with a permanent guardian or preparing for transition to live with a permanent guardian.', 'Must have a caregiver who is willing to participate in family therapy, to enforce the safety plan and who acknowledges that the youth has engaged in problem sexual behavior.', 'Must be MA eligible.', 'Must have an evaluation signed by a licensed psychologist or psychiatrist specifically recommending MSTPSB services.', 'The youth must not: Be actively suicidal, homicidal or psychotic, Be on the Autism Spectrum, Have an IQ less than 70 (some exceptions may apply), or Be in an out-of-home placement with no plan to be reunified with his or her caregiver."""
4028,Residential Treatment Program (The Bridge)
4029,40.0171274
4030,"""Residential Treatment Program (The Bridge)_5683547543961600"""
4031,"""Residential Treatment Program (The Bridge)"""
4032,AB-Residential Treatment Program (The Bridge)
4033,P-Residential Treatment Program (The Bridge)
4034,"""The Bridge provides residential treatment to adolescents (ages 14-18) with substance abuse disorders or co-occurring mental health and substance abuse problems. Our program incorporates an on-site school, and our Hands-On Learning Initiatives give clients the opportunity to explore career options through local businesses and technical schools. We provide: - Residential addiction treatment for approximately 3 to 9 monthsServices include: - Individual therapy- Group therapy- Family therapy- Health & psychiatric services- Behavior modification- Anger management/conflict resolution- Animal assisted therapy- After-case case management- Family psych-education- Family nights- Outpatient counseling- Educational and Skills Building- Hands-on Learning InitiativesThe Bridge accepts Medicare and Medicaid, and offers a sliding fee scale based on income to uninsured patients. A referral can be made by calling the program directly or online. Admissions staff conducts an intake psychosocial assessment and meets with family members to confirm the child’s appropriateness for the program."""
4035,"""This program helps people who are 14 to 18 years old.', 'Must have a diagnosis of substance abuse or dependence, or co-occurring mental health and substance abuse diagnoses."""
4036,Personal Recovery Services PRS (Project HOME)
4037,39.9674503
4038,"""Personal Recovery Services PRS (Project HOME)_6496190498603008"""
4039,"""Personal Recovery Services PRS (Project HOME)"""
4040,"""1515 Fairmount Ave, Philadelphia, PA 19130"""
4041,AB-Personal Recovery Services PRS (Project HOME)
4042,P-Personal Recovery Services PRS (Project HOME)
4043,"""tel:+1-215-235-31105640"""
4044,"""Personal Recovery Services (PRS) Program provides services that are commonly known as psychiatric rehabilitation services, which is an evidence-based practice. Our staff assists with:- Developing a specific and individualized plan- One-on-One SupportThe PRS staff member works in relationship with a specific resident, who chooses his or her goals. The emphasis is on personal growth, individual choice, empowerment, and developing strengths and hope that can translate into real success."""
4045,"""Must choose to participate.', 'Must have presence or history of a serious mental illness', 'Must have impairment(s) in living, learning, working and/or socializing that is a result of mental illness', 'This program helps people who are older than 17 years old."""
4046,"Outpatient Program (Citizens Acting Together Can Help, Inc.)"
4047,"""Outpatient Program (Citizens Acting Together Can Help, Inc.)_4611405186859008"""
4048,"""Outpatient Program (Citizens Acting Together Can Help, Inc.)"""
4049,"AB-Outpatient Program (Citizens Acting Together Can Help, Inc.)"
4050,"P-Outpatient Program (Citizens Acting Together Can Help, Inc.)"
4051,"""""""Our Outpatient Mental Health Program addresses the behavioral health needs of children, adolescents, and adults. Our highly trained staff uses an array of modalities, including Behavior Modification, Person-Centered, and Trauma-FocusedThe consumer’s treatment goals are tailored to their individual needs. Services may include psychological testing, comprehensive behavioral health evaluation, individual therapy, medication consultation, and management. We employ three adult psychiatrists, one Board Certified Child psychiatrist, and one full-time licensed psychologist who is also a board-certified school psychologist. Our psychologist also facilitates a voluntary clinical supervision group for individuals who seek specialized licensure."""""""
4052,"""This program helps people who are older than 4 years old.', 'Must be a resident of Philadelphia', 'Insurances Accepted: CBH (Community Behavioral Health), DBH (Department of Behavioral Health),  Medicare (We DO NOT accept Medicare Advantage Plans)"""
4053,Addiction Medicine And Health Advocates (African Cultural Alliance of North America Inc. ACANA)
4054,39.9510066
4055,"""Addiction Medicine And Health Advocates (African Cultural Alliance of North America Inc. ACANA)_5185303560585216"""
4056,"""Addiction Medicine And Health Advocates (African Cultural Alliance of North America Inc. ACANA)"""
4057,"""928 Market St, Philadelphia, PA 19107"""
4058,AB-Addiction Medicine And Health Advocates (African Cultural Alliance of North America Inc. ACANA)
4059,P-Addiction Medicine And Health Advocates (African Cultural Alliance of North America Inc. ACANA)
4060,"""tel:+1-215-923-4202"""
4061,"""Addiction Medicine and Health Advocates, Inc. (AMHA) provides evidence-based substance abuse treatment, which is continuously responsive to the needs of the patients and their families. AMHA is an outpatient facility consisting of two levels of care: Outpatient and Intensive Outpatient. Methadone Maintenance is provided on both levels of care.Services provided include:• Assessment and intake• Medication-assisted treatment (methadone maintenance)• Individual counseling & psychotherapy• Group psychotherapy• Psycho education• Medical & psychiatric evaluations • Aftercare & follow up services • Referrals (educational, medical, vocational, psychiatric, higher levels of care)• Couples & family therapy• Drug screening To begin the admissions process, please contact us. You may also come in person between the hours of 9 am and 4 pm, Monday through Friday. You will be asked to complete a short screening interview and if initial eligibility criteria is met, you will be scheduled for an assessment.At the time of your assessment, you will need to bring:• Current, state-issued photo ID• Insurance cardAMHA is a private not-for-profit organization dependent upon patient fees for its continuance. Most of our patients have some form of insurance or medical assistance that pays for medication-assisted treatment services. Individuals who do not have insurance are responsible for payment or they may be eligible for county funding."""
4062,"""Friday from 06:00 to 14:00"""
4063,"""Monday from 06:00 to 14:00"""
4064,"""Sunday from 06:00 to 11:45"""
4065,"""Wednesday from 06:00 to 14:00"""
4066,"""Thursday from 06:00 to 14:00"""
4067,"""Tuesday from 06:00 to 14:00"""
4068,"""Saturday from 06:00 to 11:45"""
4069,Addiction Services (University of Pennsylvania Perelman School of Medicine)
4070,"""https://www.twitter.com/@MFCPenn"""
4071,"""Addiction Services (University of Pennsylvania Perelman School of Medicine)_5001274926563328"""
4072,"""Addiction Services (University of Pennsylvania Perelman School of Medicine)"""
4073,AB-Addiction Services (University of Pennsylvania Perelman School of Medicine)
4074,P-Addiction Services (University of Pennsylvania Perelman School of Medicine)
4075,"""tel:+1-215-662-8747"""
4076,"""Penn Presbyterian Medical Center offers a wide range of behavior health services, including inpatient and outpatient services for mental health and addiction treatments, and specialty mental health programs for older adults.This program provides:- Individual and Group counseling- Educational materials and support- Relapse prevention groupsFamily support and orientation meetings are available for all patients.University of Pennsylvania Perelman School of Medicine accepts Medicaid."""
4077,"""This program helps people who are older than 17 years old', 'Must have Medicaid."""
4078,"Residential Behavioral Health (The Consortium, Inc.)"
4079,39.9485212
4080,"""Residential Behavioral Health (The Consortium, Inc.)_4815102533697536"""
4081,"""Residential Behavioral Health (The Consortium, Inc.)"""
4082,"""5205 Webster Street, Philadelphia, PA 19143"""
4083,"AB-Residential Behavioral Health (The Consortium, Inc.)"
4084,"P-Residential Behavioral Health (The Consortium, Inc.)"
4085,"""tel:+1-215-747-6644"""
4086,"""The Consortium, Inc. offers a Residential Behavioral health program called The Webster Street Community Residential Rehabilitation program (CRR) for adults 18 years or older who have severe and persistent mental illness.CRR provides:- Skills for independent living- Mental health servicesThe home is staffed 24 hours a day, seven days a week and is handicap accessible. All referrals come through the Department of Behavioral Health.The Consortium accepts Medicaid and offers a sliding scale fee for low-income individuals. We don't turn anyone away. All services are provided without regard to race, color, sex gender, religious creed, ancestry, national origin, disability or sexual orientation."""
4087,"""Must have a referral from the Department of Behavioral Health.', 'Must meet income requirements or have Medicaid."""
4088,Adult Behavioral Health Services (Family Practice & Counseling Network)
4089,"""Adult Behavioral Health Services (Family Practice & Counseling Network)_4868809086468096"""
4090,"""Adult Behavioral Health Services (Family Practice & Counseling Network)"""
4091,AB-Adult Behavioral Health Services (Family Practice & Counseling Network)
4092,P-Adult Behavioral Health Services (Family Practice & Counseling Network)
4093,"""In the Outpatient Behavioral Health Department at FPCN, our licensed clinicians provide psychotherapy for adults using individual, group, couple, and family modalities.  We work to empower people to reach their life goals and are skilled in treating trauma and loss, depression, anxiety, anger management, behavior problems, stress, attention deficit, and parenting challenges. Psychiatrists are available to those active in therapy to evaluate if medication might be helpful to a person’s treatment and to monitor its effectiveness.Services: - Mental health assessment- Individual and Couples Therapy - Medication for mental illness- Services and accommodations for people who do not speak English such as in-house staff translators or a language translation telecommunication service.   No one will be turned away for inability to pay. FPCN offers services on a sliding scale, and accepts Medicaid and Medicare. Please bring the required documents with you for your first visit."""
4094,Autism Services (SPIN)
4095,40.0883064
4096,"""19154"""
4097,"""https://www.facebook.com/SPINInc/"""
4098,"""Autism Services (SPIN)_5997417293152256"""
4099,"""Autism Services (SPIN)"""
4100,"""10541 Drummond Road, Philadelphia, PA 19154"""
4101,AB-Autism Services (SPIN)
4102,P-Autism Services (SPIN)
4103,19154
4104,"""tel:+1-844-774-6226"""
4105,"""""""The Autism Center for Excellence offers help and hope for your child and family. Whether you wonder if your child may have Autism or are trying to find the best services to help your child make progress after diagnosis, our professional team is here for you every step of the way. SPIN knows that every child will grow and develop to their best potential when professionals and families work in partnership. SPIN’s intervention services focus on building skills with parents, teachers, and community members so that the child will achieve the greatest possible level of independence and community inclusionServices:- Evaluation for autism- Social skills treatment groups- Outpatient therapy- Psychiatric medication management for children and adolescents- Applied behavioral analysis (ABA)- Intensive Behavioral Health Services (IBHS)- Blended Case Management- Parent Support GroupsWe accept Medicaid for these services."""""""
4106,"""Monday from 08:00 to 17:30"""
4107,"""Friday from 08:00 to 17:30"""
4108,"""Thursday from 08:00 to 17:30"""
4109,"""Wednesday from 08:00 to 17:30"""
4110,"""Tuesday from 08:00 to 17:30"""
4111,"Community Integrated Recovery Center CIRC at Packer (Citizens Acting Together Can Help, Inc.)"
4112,"""Community Integrated Recovery Center CIRC at Packer (Citizens Acting Together Can Help, Inc.)_5687081289646080"""
4113,"""Community Integrated Recovery Center CIRC at Packer (Citizens Acting Together Can Help, Inc.)"""
4114,"AB-Community Integrated Recovery Center CIRC at Packer (Citizens Acting Together Can Help, Inc.)"
4115,"P-Community Integrated Recovery Center CIRC at Packer (Citizens Acting Together Can Help, Inc.)"
4116,Philadelphia Vet Center NE (U.S. Department of Veterans Affairs)
4117,40.0370692
4118,"""Philadelphia Vet Center NE (U.S. Department of Veterans Affairs)_6197440190349312"""
4119,"""Philadelphia Vet Center NE (U.S. Department of Veterans Affairs)"""
4120,"""101 East Olney Avenue, Philadelphia, PA 19120"""
4121,AB-Philadelphia Vet Center NE (U.S. Department of Veterans Affairs)
4122,P-Philadelphia Vet Center NE (U.S. Department of Veterans Affairs)
4123,"""tel:+1-215-924-4670"""
4124,"""Vet Centers across the country provide a broad range of counseling, outreach, and referral services to combat Veterans and their families. Readjustment counseling is a wide range of psychosocial services offered to eligible Veterans, service members, and their families in the effort to make a successful transition from military to civilian life. Services include:- Individual and group counseling for veterans, service members, and their families- Family counseling for military related issues- Bereavement counseling for families who experience an active duty death- Military sexual trauma counseling and referrals- Substance abuse assessment and referrals- Employment assessment & referrals- VBA benefits explanation and referrals- Screening & referral for medical issues including TBI, depression, etc.If you, or a family member, served in any combat zone and received a military campaign ribbon (Vietnam, Southwest Asia, OEF, OIF, etc.) then both you and your family are eligible for Vet Center services.All services are free of cost and are strictly confidential."""
4125,"""This program serves veterans and their families."""
4126,Phone Counseling (Women In Transition)
4127,39.952472
4128,"""https://www.facebook.com/Women-In-Transition-168983453161507/"""
4129,"""Phone Counseling (Women In Transition)_4832596328972288"""
4130,"""Phone Counseling (Women In Transition)"""
4131,"""718 Arch Street, Suite 401N, Philadelphia, PA, United States, Pennsylvania"""
4132,AB-Phone Counseling (Women In Transition)
4133,P-Phone Counseling (Women In Transition)
4134,"""Women in Transition offers phone counseling for women in need of support and to talk through what's going on in their life. They also welcome calls from family members, friends, and third-­party professionals who are concerned about someone in their lives who may be experiencing abuse. This program provides:- Supportive counseling- Resource referrals- Safety planning- Advocacy- Information about domestic violence and/or substance abuseLifeLine counselors are trained, trauma-informed staff and volunteers available to speak to you Monday to Friday, from 9 a.m. to 5 p.m."""
4135,"""This program serves women going through domestic violence and or substance abuse."""
4136,Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center)
4137,40.0326252
4138,EndOfLifeCare
4139,Hospice
4140,FacingEndOfLife
4141,"""Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center)_5217369276022784"""
4142,"""Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center)"""
4143,"""125 West School House Lane, Philadelphia, PA 19144"""
4144,AB-Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center)
4145,P-Hospice and Palliative care (Maplewood Nursing & Rehabilitation Center)
4146,"""tel:+1-215-844-8806"""
4147,"""Maplewood Nursing & Rehabilitation Center’s hospice care is designed to support patients and their loved ones during the final phase of terminal illness. Our services focus on  comfort and quality of life, enabling patients to live each day as alert,  pain-free, and fully as possible.Services include:- End-of-life CareMaplewood Nursing & Rehabilitation Center accepts Medicare & Medicaid."""
4148,"Crossroads Treatment Center of Philadelphia N. Broad Street (ARS Treatment Centers, P.C.)"
4149,"""Crossroads Treatment Center of Philadelphia N. Broad Street (ARS Treatment Centers, P.C.)_5823788208750592"""
4150,"""Crossroads Treatment Center of Philadelphia N. Broad Street (ARS Treatment Centers, P.C.)"""
4151,"AB-Crossroads Treatment Center of Philadelphia N. Broad Street (ARS Treatment Centers, P.C.)"
4152,"P-Crossroads Treatment Center of Philadelphia N. Broad Street (ARS Treatment Centers, P.C.)"
4153,"""tel:+1-877-848-9810"""
4154,"""Friday from 10:00 to 15:00"""
4155,Women's Trauma Unit (Fairmount Behavioral Health System)
4156,"""Women's Trauma Unit (Fairmount Behavioral Health System)_4789735063814144"""
4157,"""Women's Trauma Unit (Fairmount Behavioral Health System)"""
4158,AB-Women's Trauma Unit (Fairmount Behavioral Health System)
4159,P-Women's Trauma Unit (Fairmount Behavioral Health System)
4160,"""The Women's Trauma Unit is a gender-specific unit designed for women who have a history of trauma, abuse or other sensitive issues including unhealthy relationships, grief and self-harm. Treatment on this unit is trauma-informed, recovery-oriented and provides women with a secure place in which to heal.This program provides:- Mental health careThe specialized group therapy curriculum was developed using well-researched treatment models and is designed to teach women a variety of skills to help manage a range of psychiatric and trauma-related symptoms. These skills include mindfulness, distress tolerance, emotion regulation and interpersonal effectiveness. In addition to learning therapeutic skills, they teach women about the nature of traumatic experiences and their effect on mental health and wellness. In a group setting, women have the opportunity to bond and learn from one another.Fairmount Behavioral Health System hope to provide a structured environment in which women feel supported and can build the trust necessary to address difficult experiences and problematic behaviors. Women tell they leave treatment with new skills and a sense of stability, better equipped to face life’s daily challenges and continue their journey of recovery.Fairmount Behavioral Health System accept Medical Assistance PA and NJ (must be under 20) as well as Medicare for the services."""
4161,"""This program helps women.', 'Must have Medicare or Medical Assistance."""
4162,Behavioral Health Services (APM)
4163,"""Behavioral Health Services (APM)_6715666236178432"""
4164,"""Behavioral Health Services (APM)"""
4165,AB-Behavioral Health Services (APM)
4166,P-Behavioral Health Services (APM)
4167,Greater Philadelphia Association For Recovery Education (Greater Philadelphia Association For Recovery Education)
4168,40.0264394
4169,"""Greater Philadelphia Association For Recovery Education (Greater Philadelphia Association For Recovery Education)_5753645203193856"""
4170,"""Greater Philadelphia Association For Recovery Education (Greater Philadelphia Association For Recovery Education)"""
4171,"""4101 Freeland Avenue , Philadelphia, PA 19128"""
4172,AB-Greater Philadelphia Association For Recovery Education (Greater Philadelphia Association For Recovery Education)
4173,P-Greater Philadelphia Association For Recovery Education (Greater Philadelphia Association For Recovery Education)
4174,"""tel:+1-267-437-2194"""
4175,"""Greater Philadelphia Association For Recovery Education offers a strong academic program to high school students who are in grades 9 - 12 in recovery allowing them to focus on learning and providing a community that requires and supports sobriety.This program provides:- High school credits for all core subjects necessary for graduation- Placement services for transfer, college or employment- Daily group meetings- Learning support services for educational needs- On-site guidance and crisis counseling- Referral services for long-term counseling and/or treatment"""
4176,"""This program serves students in grades 9 through 12."""
4177,"Counseling Services (Antonia Cianfrani, MA, ATR-BC, LPC)"
4178,"""Counseling Services (Antonia Cianfrani, MA, ATR-BC, LPC)_5203429905530880"""
4179,"""Counseling Services (Antonia Cianfrani, MA, ATR-BC, LPC)"""
4180,"""1901 South 9th Street, Philadelphia, PA 19146"""
4181,"AB-Counseling Services (Antonia Cianfrani, MA, ATR-BC, LPC)"
4182,"P-Counseling Services (Antonia Cianfrani, MA, ATR-BC, LPC)"
4183,"""Antonia Cianfrani Counseling Services help people learn how to deal more effectively with situations in their lives such as depression, addiction and substance abuse, stress, problems with self- esteem, grief, issues related to mental and emotional health, and relational problems.This program provides:- Individual Counseling- Group Therapy- Child and Adolescent Counseling- Art TherapyThis program offers sliding scale rates to low-income individuals and has specific times of the day to see such clients. Please email or use their website to contact for more information."""
4184,Philadelphia Senior Centers (NewCourtland Network)
4185,40.002007
4186,"""https://www.facebook.com/NewCourtland/"""
4187,"""Philadelphia Senior Centers (NewCourtland Network)_6742937877348352"""
4188,"""Philadelphia Senior Centers (NewCourtland Network)"""
4189,"""1900 West Allegheny Avenue, Philadelphia, PA 19132"""
4190,AB-Philadelphia Senior Centers (NewCourtland Network)
4191,P-Philadelphia Senior Centers (NewCourtland Network)
4192,"""tel:+1-215-546-5879"""
4193,"""tel:+1-267-286-1455"""
4194,"""NewCourtland Philadelphia Senior Centers provides recreation, group meals, health & wellness education and other supportive services for adults 55 and older.Services can include:- Health Care- Transportation- Nutritional Support- Mental Health Care- Meals- Recreation"""
4195,"""This program helps people who are older than 54 years old."""
4196,Supportive Services for Veteran Families SSVF (Veterans Multi-Service Center VMC)
4197,39.9546111
4198,"""https://www.twitter.com/@VM_Center"""
4199,"""https://www.facebook.com/VeteranCenter"""
4200,"""Supportive Services for Veteran Families SSVF (Veterans Multi-Service Center VMC)_6585237107638272"""
4201,"""Supportive Services for Veteran Families SSVF (Veterans Multi-Service Center VMC)"""
4202,"""This program covers residents of the following counties: Atlantic County, NJ, Burlington County, NJ, Camden County, NJ, Cape May County, NJ, Cumberland County, NJ, Gloucester County, NJ, Salem County, NJ, Kent County, DE, New Castle County, DE, Sussex County, DE, Berks County, PA, Bucks County, PA, Cameron County, PA, Centre County, PA, Chester County, PA, Clinton County, PA, Dauphin County, PA, Delaware County, PA, Franklin County, PA, Fulton County, PA, Juniata County, PA, Lancaster County, PA, Lebanon County, PA, Lycoming County, PA, Mifflin County, PA, Montgomery County, PA, Northumberland County, PA, Philadelphia County, PA, Potter County, PA, Schuylkill County, PA, Snyder County, PA, Tioga County, PA and Union County, PA."""
4203,"""213 North 4th Street, Philadelphia, PA 19106"""
4204,AB-Supportive Services for Veteran Families SSVF (Veterans Multi-Service Center VMC)
4205,P-Supportive Services for Veteran Families SSVF (Veterans Multi-Service Center VMC)
4206,"""tel:+1-215-923-2600"""
4207,"""The Supportive Services for Veteran Families (SSVF) program provides comprehensive supportive services to low-income Veterans and their families who are currently experiencing homelessness or are at-risk of losing their leased homes.This program provides:  - Case management- Housing counseling- Legal support- Temporary financial assistance- Time-limited financial assistance for rent, utilities and security depositsThere are no costs to access programs and VMC may be able to help you obtain the documents you need to apply."""
4208,"""Serves very low income Veterans and their families."""
4209,Multiple Pathways (The School District of Philadelphia)
4210,39.9607252
4211,"""https://www.facebook.com/PhillySchools/"""
4212,"""https://www.twitter.com/@PHLschools"""
4213,"""Multiple Pathways (The School District of Philadelphia)_6157996095438848"""
4214,"""Multiple Pathways (The School District of Philadelphia)"""
4215,"""440 North Broad Street, Philadelphia, PA 19130"""
4216,AB-Multiple Pathways (The School District of Philadelphia)
4217,P-Multiple Pathways (The School District of Philadelphia)
4218,"""tel:+1-215-400-4000"""
4219,"""The Multiple Pathways program was designed to help individuals obtain their high school diploma or GED.Services provided include:- Counseling- Placement services- Access to information leading to achievement of a high school diploma or GEDIf you’re interested in the Multiple Pathways options, the Re-Engagement Center should be your first stop. Please feel free to call or visit the Re-Engagement Center during business hours, an appointment is not necessary."""
4220,"""Tuesday from 09:00 to 15:00"""
4221,"""Wednesday from 09:00 to 15:00"""
4222,"""Thursday from 09:00 to 15:00"""
4223,"""Monday from 09:00 to 15:00"""
4224,"""Must reside in The School District of Philadelphia area."""
4225,Pregnancy Testing and Services (Spectrum Health Services)
4226,39.9654626
4227,PregnancyTests
4228,Fertility
4229,"""Pregnancy Testing and Services (Spectrum Health Services)_5689553929895936"""
4230,"""Pregnancy Testing and Services (Spectrum Health Services)"""
4231,"""5201 Haverford Avenue, Philadelphia, PA 19139"""
4232,AB-Pregnancy Testing and Services (Spectrum Health Services)
4233,P-Pregnancy Testing and Services (Spectrum Health Services)
4234,"""Spectrum Health Services offers pregnancy tests, counseling, and other services related to pregnancy options, fertility, prenatal care, and pregnancy loss to women in Pennsylvania County.Services include but are not limited to:- Pregnancy testing- Adoption referrals- Fertility awareness education- Pregnancy planning services- Prenatal services- Postpartum exams-Trained staff to discuss options if you are pregnant- Trained staff to talk with you about early pregnancy loss (miscarriage)SHS offers access to quality health care for patients who do not have insurance or do not have enough insurance through a sliding fee discount program, with discounts available based on your current family size and income. Patients insured by Medicare are eligible for Sliding Fee Discounts to their copayments and deductibles.Please visit our website for a list of documents to bring to your appointment.Our locations do not offer walk-in service at this time, call for Telehealth appointment"""
4235,Good Shepherd (Catholic Social Services of the Archdiocese of Philadelphia - Saint John's Hospice)
4236,39.9561156
4237,"""https://www.facebook.com/saintjohnshospice"""
4238,"""https://www.twitter.com/@saintjohnshosp"""
4239,"""Good Shepherd (Catholic Social Services of the Archdiocese of Philadelphia - Saint John's Hospice)_5922109384294400"""
4240,"""Good Shepherd (Catholic Social Services of the Archdiocese of Philadelphia - Saint John's Hospice)"""
4241,"""1221 Race St, Philadelphia, PA 19107"""
4242,AB-Good Shepherd (Catholic Social Services of the Archdiocese of Philadelphia - Saint John's Hospice)
4243,P-Good Shepherd (Catholic Social Services of the Archdiocese of Philadelphia - Saint John's Hospice)
4244,"""tel:+1-215-563-7763"""
