subject,relation,object
Food Pantry (Centre D'Adoration Chretienne),longitude,XMLSchema#decimal
Food Pantry (Centre D'Adoration Chretienne),availableChannel,AB-Food Pantry (Centre D'Adoration Chretienne)
Food Pantry (Centre D'Adoration Chretienne),availableChannel,P-Food Pantry (Centre D'Adoration Chretienne)
Food Pantry (Centre D'Adoration Chretienne),containedInPlace,19135
Food Pantry (Centre D'Adoration Chretienne),description,Food Pantry (Centre D'Adoration Chretienne)
Food Pantry (Centre D'Adoration Chretienne),telephone,"""tel:+1-215-548-3788"""
Food Pantry (Centre D'Adoration Chretienne),text,"""Centre D'Adoration Chretienne's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Thursday from 19:30 to 21:00"""
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Monday Closed"
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Tuesday from 19:30 to 21:00"""
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Centre D'Adoration Chretienne),xmlschema11-2#time,"""Wednesday Closed"
Food Pantry (Centre D'Adoration Chretienne),conditionsOfAccess,"""This program serves anyone in need."""
Food Pantry (Second Baptist Church of Frankford),latitude,40.0136253
Food Pantry (Second Baptist Church of Frankford),category,SpiritualSupport
Food Pantry (Second Baptist Church of Frankford),cost,Free
Food Pantry (Second Baptist Church of Frankford),availability,Available
Food Pantry (Second Baptist Church of Frankford),language,English
Food Pantry (Second Baptist Church of Frankford),category,FoodPantry
Food Pantry (Second Baptist Church of Frankford),audience,Families
Food Pantry (Second Baptist Church of Frankford),audience,Individuals
Food Pantry (Second Baptist Church of Frankford),audience,AllAges
Food Pantry (Second Baptist Church of Frankford),service type,Food
Food Pantry (Second Baptist Church of Frankford),postalCode,"""19124"""
Food Pantry (Second Baptist Church of Frankford),url,"""https://www.facebook.com/mysbcfrankford/"""
Food Pantry (Second Baptist Church of Frankford),url,"""None"""
Food Pantry (Second Baptist Church of Frankford),identifier,"""Food Pantry (Second Baptist Church of Frankford)_5609280872120320"""
Food Pantry (Second Baptist Church of Frankford),name,""""""
Food Pantry (Second Baptist Church of Frankford),name,"""Food Pantry (Second Baptist Church of Frankford)"""
Food Pantry (Second Baptist Church of Frankford),hasMap,XMLSchema#anyUri
Food Pantry (Second Baptist Church of Frankford),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (Second Baptist Church of Frankford),provider,Food Pantry (Second Baptist Church of Frankford)
Food Pantry (Second Baptist Church of Frankford),address,"""1801 Meadow Street, Philadelphia, PA 19124"""
Food Pantry (Second Baptist Church of Frankford),longitude,XMLSchema#decimal
Food Pantry (Second Baptist Church of Frankford),availableChannel,AB-Food Pantry (Second Baptist Church of Frankford)
Food Pantry (Second Baptist Church of Frankford),availableChannel,P-Food Pantry (Second Baptist Church of Frankford)
Food Pantry (Second Baptist Church of Frankford),containedInPlace,19124
Food Pantry (Second Baptist Church of Frankford),description,Food Pantry (Second Baptist Church of Frankford)
Food Pantry (Second Baptist Church of Frankford),telephone,"""tel:+1-215-533-6222"""
Food Pantry (Second Baptist Church of Frankford),text,"""Second Baptist Church of Frankford's food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needsCall for details on eligibility, hours, and days to get service."""
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Thursday from 10:00 to 14:00"""
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Tuesday from 10:00 to 14:00"""
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Sunday from 10:45 to 13:45"""
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Monday Closed"
Food Pantry (Second Baptist Church of Frankford),xmlschema11-2#time,"""Wednesday Closed"
Food Pantry (Second Baptist Church of Frankford),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (Lifeway Baptist Church),latitude,40.0870202
Food Pantry (Lifeway Baptist Church),cost,Free
Food Pantry (Lifeway Baptist Church),category,FoodPantry
Food Pantry (Lifeway Baptist Church),language,Russian
Food Pantry (Lifeway Baptist Church),audience,Families
Food Pantry (Lifeway Baptist Church),audience,Individuals
Food Pantry (Lifeway Baptist Church),audience,AnyoneInNeed
Food Pantry (Lifeway Baptist Church),audience,AllAges
Food Pantry (Lifeway Baptist Church),language,English
Food Pantry (Lifeway Baptist Church),category,FoodPantry
Food Pantry (Lifeway Baptist Church),availability,Available
Food Pantry (Lifeway Baptist Church),service type,Food
Food Pantry (Lifeway Baptist Church),postalCode,"""19115"""
Food Pantry (Lifeway Baptist Church),url,"""None"""
Food Pantry (Lifeway Baptist Church),url,"""https://www.facebook.com/lifewayphila/"""
Food Pantry (Lifeway Baptist Church),identifier,"""Food Pantry (Lifeway Baptist Church)_6282969634045952"""
Food Pantry (Lifeway Baptist Church),name,"""Food Pantry (Lifeway Baptist Church)"""
Food Pantry (Lifeway Baptist Church),name,""""""
Food Pantry (Lifeway Baptist Church),hasMap,XMLSchema#anyUri
Food Pantry (Lifeway Baptist Church),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Food Pantry (Lifeway Baptist Church),provider,Food Pantry (Lifeway Baptist Church)
Food Pantry (Lifeway Baptist Church),address,"""9554 Bustleton Avenue, Philadelphia, PA 19115"""
Food Pantry (Lifeway Baptist Church),longitude,XMLSchema#decimal
Food Pantry (Lifeway Baptist Church),availableChannel,AB-Food Pantry (Lifeway Baptist Church)
Food Pantry (Lifeway Baptist Church),availableChannel,P-Food Pantry (Lifeway Baptist Church)
Food Pantry (Lifeway Baptist Church),containedInPlace,19115
Food Pantry (Lifeway Baptist Church),description,Food Pantry (Lifeway Baptist Church)
Food Pantry (Lifeway Baptist Church),telephone,"""tel:+1-267-767-6791"""
Food Pantry (Lifeway Baptist Church),text,"""The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Monday from 08:00 to 17:00"""
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Wednesday from 08:00 to 17:00"""
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Tuesday from 08:00 to 17:00"""
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Friday from 08:00 to 17:00"""
Food Pantry (Lifeway Baptist Church),xmlschema11-2#time,"""Thursday from 08:00 to 17:00"""
Food Pantry (Lifeway Baptist Church),conditionsOfAccess,"""Anyone can access this program."""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),latitude,39.9498348
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,EmergencyFood
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),cost,Free
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,EmergencyFood
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,ToysAndGifts
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,ToysAndGifts
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),audience,LowIncome
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,PersonalCareItems
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),audience,Individuals
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),language,English
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),audience,Seniors
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,HomeGoods
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,HomeGoods
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),audience,Families
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),availability,Available
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),audience,InCrisis
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),category,PersonalCareItems
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),service type,Food
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),postalCode,"""19143"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),url,"""None"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),identifier,"""Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)_6453846037626880"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),name,""""""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),name,"""Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),hasMap,XMLSchema#anyUri
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),provider,Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),address,"""5926 Webster Street, Philadelphia, PA 19143"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),longitude,XMLSchema#decimal
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),availableChannel,AB-Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),availableChannel,P-Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),containedInPlace,19143
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),description,Social Services -Basic Needs Assistance (Helping Hands Ministry Inc)
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),telephone,"""tel:+1-267-595-9000"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),text,"""Helping Hands Ministry, Inc. assists with basic needs for seniors aged sixty or older through their Social Services offering.This program provides:- Personal care items- Non-essential household items- Holiday/birthday gift bags- Emergency foodSeniors in need of these Social Services from Helping Hands Ministry, Inc. can reach out via their online contact form to request assistance."""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Tuesday from 08:30 to 15:30"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Wednesday from 08:30 to 15:30"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Monday from 08:30 to 15:30"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Sunday Closed"
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Thursday from 08:30 to 15:30"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Friday from 08:30 to 15:30"""
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),xmlschema11-2#time,"""Saturday Closed"
Social Services -Basic Needs Assistance (Helping Hands Ministry Inc),conditionsOfAccess,"""This program helps people who are older than 59 years old."""
Food Pantry (Upper Room Missionary Baptist Church),latitude,40.064768
Food Pantry (Upper Room Missionary Baptist Church),availability,Available
Food Pantry (Upper Room Missionary Baptist Church),category,FoodPantry
Food Pantry (Upper Room Missionary Baptist Church),audience,AnyoneInNeed
Food Pantry (Upper Room Missionary Baptist Church),category,FoodPantry
Food Pantry (Upper Room Missionary Baptist Church),language,English
Food Pantry (Upper Room Missionary Baptist Church),cost,Free
Food Pantry (Upper Room Missionary Baptist Church),audience,AllAges
Food Pantry (Upper Room Missionary Baptist Church),service type,Food
Food Pantry (Upper Room Missionary Baptist Church),postalCode,"""19138"""
Food Pantry (Upper Room Missionary Baptist Church),url,"""None"""
Food Pantry (Upper Room Missionary Baptist Church),url,"""https://www.facebook.com/Upper-Room-Missionary-Baptist-Church-2195510364097911/"""
Food Pantry (Upper Room Missionary Baptist Church),identifier,"""Food Pantry (Upper Room Missionary Baptist Church)_5789625901776896"""
Food Pantry (Upper Room Missionary Baptist Church),name,"""Food Pantry (Upper Room Missionary Baptist Church)"""
Food Pantry (Upper Room Missionary Baptist Church),name,""""""
Food Pantry (Upper Room Missionary Baptist Church),hasMap,XMLSchema#anyUri
Food Pantry (Upper Room Missionary Baptist Church),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (Upper Room Missionary Baptist Church),provider,Food Pantry (Upper Room Missionary Baptist Church)
Food Pantry (Upper Room Missionary Baptist Church),address,"""7236 Ogontz Avenue, Philadelphia, PA 19138"""
Food Pantry (Upper Room Missionary Baptist Church),longitude,XMLSchema#decimal
Food Pantry (Upper Room Missionary Baptist Church),availableChannel,AB-Food Pantry (Upper Room Missionary Baptist Church)
Food Pantry (Upper Room Missionary Baptist Church),availableChannel,P-Food Pantry (Upper Room Missionary Baptist Church)
Food Pantry (Upper Room Missionary Baptist Church),containedInPlace,19138
Food Pantry (Upper Room Missionary Baptist Church),description,Food Pantry (Upper Room Missionary Baptist Church)
Food Pantry (Upper Room Missionary Baptist Church),telephone,"""tel:+1-267-593-4989"""
Food Pantry (Upper Room Missionary Baptist Church),text,"""Upper Room Missionary Baptist Church offers quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Friday from 09:00 to 11:00"""
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Monday from 10:00 to 12:00"""
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Tuesday from 09:00 to 11:00"""
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Thursday from 10:00 to 12:00"""
Food Pantry (Upper Room Missionary Baptist Church),xmlschema11-2#time,"""Wednesday from 08:30 to 10:00"""
Food Pantry (Upper Room Missionary Baptist Church),conditionsOfAccess,"""This program serves anyone in need."""
Resource Fair (The Simple Way),latitude,39.9978678
Resource Fair (The Simple Way),audience,Individuals
Resource Fair (The Simple Way),audience,Families
Resource Fair (The Simple Way),language,Spanish
Resource Fair (The Simple Way),category,NavigatingTheSystem
Resource Fair (The Simple Way),availability,Available
Resource Fair (The Simple Way),audience,AnyoneInNeed
Resource Fair (The Simple Way),audience,LimitedEnglish
Resource Fair (The Simple Way),category,FoodPantry
Resource Fair (The Simple Way),category,FoodPantry
Resource Fair (The Simple Way),cost,Free
Resource Fair (The Simple Way),category,Clothing
Resource Fair (The Simple Way),audience,AllAges
Resource Fair (The Simple Way),language,English
Resource Fair (The Simple Way),category,NavigatingTheSystem
Resource Fair (The Simple Way),category,Clothing
Resource Fair (The Simple Way),service type,Food
Resource Fair (The Simple Way),postalCode,"""19134"""
Resource Fair (The Simple Way),url,"""https://www.twitter.com/@theSimpleWay"""
Resource Fair (The Simple Way),url,"""https://www.facebook.com/theSimpleWay/"""
Resource Fair (The Simple Way),identifier,"""Resource Fair (The Simple Way)_5846171090944000"""
Resource Fair (The Simple Way),name,""""""
Resource Fair (The Simple Way),name,"""Resource Fair (The Simple Way)"""
Resource Fair (The Simple Way),hasMap,XMLSchema#anyUri
Resource Fair (The Simple Way),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Resource Fair (The Simple Way),provider,Resource Fair (The Simple Way)
Resource Fair (The Simple Way),address,"""3234 Potter Street, Philadelphia, PA 19134"""
Resource Fair (The Simple Way),longitude,XMLSchema#decimal
Resource Fair (The Simple Way),availableChannel,AB-Resource Fair (The Simple Way)
Resource Fair (The Simple Way),availableChannel,P-Resource Fair (The Simple Way)
Resource Fair (The Simple Way),containedInPlace,19134
Resource Fair (The Simple Way),description,Resource Fair (The Simple Way)
Resource Fair (The Simple Way),telephone,"""tel:+1-215-423-3598"""
Resource Fair (The Simple Way),text,"""""""On the third Wednesday of every month from 10AM to 12PM, we host a resource fair in partnership with Esperanza Health Center. Located at 3222 H Street, the resource fair offers food, clothing, and other resources. Appointments are not necessaryIn addition, we have a community refrigerator outside located around the corner from 3234 Potter Street on Westmoreland with fresh food availableIndividuals who are interested in receiving updates on our events can text â€śFOODâ€ť to 866-551-1675 for updates and the latest information about events, timing, and changes, or follow us on Facebook, Instagram, or Twitter."""""""
Resource Fair (The Simple Way),xmlschema11-2#time,"""Tuesday from 12:30 to 14:30"""
Resource Fair (The Simple Way),xmlschema11-2#time,"""Wednesday Closed"
Resource Fair (The Simple Way),xmlschema11-2#time,"""Sunday Closed"
Resource Fair (The Simple Way),xmlschema11-2#time,"""Saturday Closed"
Resource Fair (The Simple Way),xmlschema11-2#time,"""Thursday Closed"
Resource Fair (The Simple Way),xmlschema11-2#time,"""Monday from 12:30 to 14:30"""
Resource Fair (The Simple Way),xmlschema11-2#time,"""Friday from 09:30 to 11:30"""
Resource Fair (The Simple Way),conditionsOfAccess,"""Anyone can access this program."""
Food Pantry (St. Mark's Evangelical Lutheran Church),latitude,40.0502268
Food Pantry (St. Mark's Evangelical Lutheran Church),category,FoodPantry
Food Pantry (St. Mark's Evangelical Lutheran Church),audience,AllAges
Food Pantry (St. Mark's Evangelical Lutheran Church),availability,Available
Food Pantry (St. Mark's Evangelical Lutheran Church),audience,AnyoneInNeed
Food Pantry (St. Mark's Evangelical Lutheran Church),audience,Families
Food Pantry (St. Mark's Evangelical Lutheran Church),language,English
Food Pantry (St. Mark's Evangelical Lutheran Church),audience,Individuals
Food Pantry (St. Mark's Evangelical Lutheran Church),category,FoodPantry
Food Pantry (St. Mark's Evangelical Lutheran Church),cost,Free
Food Pantry (St. Mark's Evangelical Lutheran Church),service type,Food
Food Pantry (St. Mark's Evangelical Lutheran Church),postalCode,"""19141"""
Food Pantry (St. Mark's Evangelical Lutheran Church),url,"""https://www.facebook.com/StMarksPhila/"""
Food Pantry (St. Mark's Evangelical Lutheran Church),identifier,"""Food Pantry (St. Mark's Evangelical Lutheran Church)_5130149218746368"""
Food Pantry (St. Mark's Evangelical Lutheran Church),name,""""""
Food Pantry (St. Mark's Evangelical Lutheran Church),name,"""Food Pantry (St. Mark's Evangelical Lutheran Church)"""
Food Pantry (St. Mark's Evangelical Lutheran Church),hasMap,XMLSchema#anyUri
Food Pantry (St. Mark's Evangelical Lutheran Church),areaServed,"""This program covers residents of the following cities: Philadelphia, PA."""
Food Pantry (St. Mark's Evangelical Lutheran Church),provider,Food Pantry (St. Mark's Evangelical Lutheran Church)
Food Pantry (St. Mark's Evangelical Lutheran Church),address,"""6344 North Broad Street, Philadelphia, PA 19141"""
Food Pantry (St. Mark's Evangelical Lutheran Church),longitude,XMLSchema#decimal
Food Pantry (St. Mark's Evangelical Lutheran Church),availableChannel,AB-Food Pantry (St. Mark's Evangelical Lutheran Church)
Food Pantry (St. Mark's Evangelical Lutheran Church),availableChannel,P-Food Pantry (St. Mark's Evangelical Lutheran Church)
Food Pantry (St. Mark's Evangelical Lutheran Church),containedInPlace,19141
Food Pantry (St. Mark's Evangelical Lutheran Church),description,Food Pantry (St. Mark's Evangelical Lutheran Church)
Food Pantry (St. Mark's Evangelical Lutheran Church),telephone,"""tel:+1-215-224-1145"""
Food Pantry (St. Mark's Evangelical Lutheran Church),text,"""The food pantry provides quality food items to households experiencing food insecurity. This program supplies critical nutrition to hungry individuals and families. This program provides:- Food to meet nutritional needsPlease call the food pantry before visiting to verify hours of availability and any additional information."""
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Monday Closed"
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Tuesday from 10:00 to 16:00"""
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Friday Closed"
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Thursday Closed"
Food Pantry (St. Mark's Evangelical Lutheran Church),xmlschema11-2#time,"""Wednesday Closed"
Food Pantry (St. Mark's Evangelical Lutheran Church),conditionsOfAccess,"""Anyone can access this program."""
KITHS Kitchen and Garden (KITHS),latitude,40.0280863
KITHS Kitchen and Garden (KITHS),audience,Immigrants
KITHS Kitchen and Garden (KITHS),category,NavigatingTheSystem
KITHS Kitchen and Garden (KITHS),category,FoodPantry
KITHS Kitchen and Garden (KITHS),category,NutritionEducation
KITHS Kitchen and Garden (KITHS),audience,AllAges
KITHS Kitchen and Garden (KITHS),cost,Free
KITHS Kitchen and Garden (KITHS),category,FoodPantry
KITHS Kitchen and Garden (KITHS),audience,Individuals
KITHS Kitchen and Garden (KITHS),category,NavigatingTheSystem
KITHS Kitchen and Garden (KITHS),category,EmergencyFood
KITHS Kitchen and Garden (KITHS),availability,Available
KITHS Kitchen and Garden (KITHS),audience,Refugees
KITHS Kitchen and Garden (KITHS),category,NutritionEducation
KITHS Kitchen and Garden (KITHS),audience,Asian
KITHS Kitchen and Garden (KITHS),audience,Families
KITHS Kitchen and Garden (KITHS),category,EmergencyFood
KITHS Kitchen and Garden (KITHS),language,English
KITHS Kitchen and Garden (KITHS),service type,Food
KITHS Kitchen and Garden (KITHS),postalCode,"""19141"""
KITHS Kitchen and Garden (KITHS),url,"""https://www.facebook.com/kithsnonprofit/"""
KITHS Kitchen and Garden (KITHS),url,"""None"""
KITHS Kitchen and Garden (KITHS),identifier,"""KITHS Kitchen and Garden (KITHS)_5480325573640192"""
KITHS Kitchen and Garden (KITHS),name,"""KITHS Kitchen and Garden (KITHS)"""
KITHS Kitchen and Garden (KITHS),name,""""""
KITHS Kitchen and Garden (KITHS),hasMap,XMLSchema#anyUri
KITHS Kitchen and Garden (KITHS),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
KITHS Kitchen and Garden (KITHS),provider,KITHS Kitchen and Garden (KITHS)
KITHS Kitchen and Garden (KITHS),address,"""4923 Old York Road, Philadelphia, PA 19141"""
KITHS Kitchen and Garden (KITHS),longitude,XMLSchema#decimal
KITHS Kitchen and Garden (KITHS),availableChannel,AB-KITHS Kitchen and Garden (KITHS)
KITHS Kitchen and Garden (KITHS),availableChannel,P-KITHS Kitchen and Garden (KITHS)
KITHS Kitchen and Garden (KITHS),containedInPlace,19141
KITHS Kitchen and Garden (KITHS),description,KITHS Kitchen and Garden (KITHS)
KITHS Kitchen and Garden (KITHS),telephone,"""tel:+1-215-278-6222"""
KITHS Kitchen and Garden (KITHS),text,"""KITHS Kitchen provides a culturally affirming stock pantry, supplied with food items reflective of what Cambodian refugees and Southeast Asians normally consume, such as canned baby corn, rice, seafood-based staples that are reminiscent of cuisines from their native countries (e.g., fish sauce, oyster sauce, etc.).This program provides:- Food distribution- Nutrition education- Information about food access opportunities- Emergency pantryKITHS cannot guarantee services without an appointment. Please call for more information."""
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Sunday Closed"
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Tuesday from 09:00 to 20:00"""
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Friday from 18:30 to 20:00"""
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Saturday from 12:00 to 18:00"""
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Thursday from 09:00 to 20:00"""
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Monday Closed"
KITHS Kitchen and Garden (KITHS),xmlschema11-2#time,"""Wednesday from 09:00 to 20:00"""
KITHS Kitchen and Garden (KITHS),conditionsOfAccess,"""Follow the Next Steps to find out if this program has eligibility criteria."""
Food Pantry (Church of the Holy Apostles and the Mediator),latitude,39.9548575
Food Pantry (Church of the Holy Apostles and the Mediator),category,FoodPantry
Food Pantry (Church of the Holy Apostles and the Mediator),cost,Free
Food Pantry (Church of the Holy Apostles and the Mediator),audience,Families
Food Pantry (Church of the Holy Apostles and the Mediator),audience,AllAges
Food Pantry (Church of the Holy Apostles and the Mediator),availability,Available
Food Pantry (Church of the Holy Apostles and the Mediator),category,FoodPantry
Food Pantry (Church of the Holy Apostles and the Mediator),audience,Individuals
Food Pantry (Church of the Holy Apostles and the Mediator),language,English
Food Pantry (Church of the Holy Apostles and the Mediator),service type,Food
Food Pantry (Church of the Holy Apostles and the Mediator),postalCode,"""19139"""
Food Pantry (Church of the Holy Apostles and the Mediator),url,"""None"""
Food Pantry (Church of the Holy Apostles and the Mediator),identifier,"""Food Pantry (Church of the Holy Apostles and the Mediator)_6220814712832000"""
Food Pantry (Church of the Holy Apostles and the Mediator),name,"""Food Pantry (Church of the Holy Apostles and the Mediator)"""
Food Pantry (Church of the Holy Apostles and the Mediator),name,""""""
Food Pantry (Church of the Holy Apostles and the Mediator),hasMap,XMLSchema#anyUri
Food Pantry (Church of the Holy Apostles and the Mediator),areaServed,"""This program covers residents of the following counties: Philadelphia County, PA."""
Food Pantry (Church of the Holy Apostles and the Mediator),provider,Food Pantry (Church of the Holy Apostles and the Mediator)
Food Pantry (Church of the Holy Apostles and the Mediator),address,"""260 South 51st Street, Philadelphia, PA 19139"""
Food Pantry (Church of the Holy Apostles and the Mediator),longitude,XMLSchema#decimal
Food Pantry (Church of the Holy Apostles and the Mediator),availableChannel,AB-Food Pantry (Church of the Holy Apostles and the Mediator)
Food Pantry (Church of the Holy Apostles and the Mediator),availableChannel,P-Food Pantry (Church of the Holy Apostles and the Mediator)
Food Pantry (Church of the Holy Apostles and the Mediator),containedInPlace,19139
Food Pantry (Church of the Holy Apostles and the Mediator),description,Food Pantry (Church of the Holy Apostles and the Mediator)
Food Pantry (Church of the Holy Apostles and the Mediator),telephone,"""tel:+1-267-908-3287"""
Food Pantry (Church of the Holy Apostles and the Mediator),text,"""The Community Food Ministry distributes food monthly to community members in need. This program provides:- Food to meet basic nutritional needs"""
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Sunday Closed"
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Thursday Closed"
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Saturday Closed"
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Friday Closed"
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Tuesday Closed"
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Monday Closed"
Food Pantry (Church of the Holy Apostles and the Mediator),xmlschema11-2#time,"""Wednesday from 10:30 to 12:00"""
Food Pantry (Church of the Holy Apostles and the Mediator),conditionsOfAccess,"""This program serves individuals and families who are facing food insecurity."""
Food Pantry (Mount Vernon Manor Community Development Corporation),latitude,39.9639594
Food Pantry (Mount Vernon Manor Community Development Corporation),audience,AllAges
Food Pantry (Mount Vernon Manor Community Development Corporation),audience,AnyoneInNeed
Food Pantry (Mount Vernon Manor Community Development Corporation),audience,Families
Food Pantry (Mount Vernon Manor Community Development Corporation),availability,Available
Food Pantry (Mount Vernon Manor Community Development Corporation),language,English
Food Pantry (Mount Vernon Manor Community Development Corporation),category,FoodPantry
Food Pantry (Mount Vernon Manor Community Development Corporation),audience,Individuals
